iter	Passed	Remaining
1661	50881	102191
1662	50909	102154
1663	50936	102117
1664	50963	102079
1665	50991	102043
1666	51017	102004
1667	51044	101966
1668	51072	101930
1669	51099	101893
1670	51127	101857
1671	51155	101820
1672	51183	101785
1673	51211	101750
1674	51239	101713
1675	51269	101682
1676	51298	101649
1677	51326	101613
1678	51354	101577
1679	51383	101542
1680	51410	101506
1681	51438	101470
1682	51466	101434
1683	51495	101401
1684	51525	101368
1685	51552	101332
1686	51580	101296
1687	51607	101258
1688	51635	101222
1689	51663	101187
1690	51691	101152
1691	51720	101117
1692	51747	101080
1693	51775	101044
1694	51844	101089
1695	51875	101058
1696	51904	101026
1697	51933	100992
1698	51961	100955
1699	51988	100919
1700	52017	100884
1701	52043	100846
1702	52071	100810
1703	52099	100774
1704	52128	100740
1705	52155	100703
1706	52182	100666
1707	52210	100629
1708	52238	100595
1709	52266	100560
1710	52299	100533
1711	52327	100498
1712	52355	100462
1713	52383	100426
1714	52411	100390
1715	52438	100354
1716	52466	100318
1717	52494	100282
1718	52522	100248
1719	52549	100210
1720	52578	100176
1721	52605	100140
1722	52633	100103
1723	52661	100069
1724	52689	100033
1725	52717	99997
1726	52745	99962
1727	52772	99926
1728	52800	99890
1729	52829	99857
1730	52896	99896
1731	52928	99867
1732	52956	99831
1733	52984	99795
1734	53012	99760
1735	53039	99723
1736	53068	99689
1737	53096	99654
1738	53123	99617
1739	53151	99583
1740	53178	99545
1741	53207	99511
1742	53236	99478
1743	53266	99446
1744	53295	99413
1745	53324	99379
1746	53353	99346
1747	53380	99309
1748	53408	99273
1749	53435	99238
1750	53463	99202
1751	53491	99167
1752	53519	99131
1753	53548	99097
1754	53576	99063
1755	53604	99027
1756	53632	98992
1757	53661	98958
1758	53690	98925
1759	53717	98889
1760	53745	98853
1761	53772	98816
1762	53799	98779
1763	53827	98744
1764	53855	98708
1765	53882	98673
1766	53955	98719
1767	53986	98691
1768	54016	98658
1769	54045	98624
1770	54072	98589
1771	54100	98553
1772	54129	98520
1773	54158	98485
1774	54185	98449
1775	54213	98414
1776	54243	98382
1777	54273	98352
1778	54303	98319
1779	54331	98285
1780	54359	98249
1781	54386	98213
1782	54413	98176
1783	54440	98139
1784	54467	98102
1785	54496	98070
1786	54524	98034
1787	54552	97999
1788	54579	97963
1789	54607	97926
1790	54634	97891
1791	54662	97856
1792	54690	97821
1793	54718	97785
1794	54745	97748
1795	54773	97713
1796	54800	97676
1797	54829	97643
1798	54856	97607
1799	54884	97573
1800	54912	97538
1801	54940	97502
1802	55020	97560
1803	55051	97529
1804	55117	97562
1805	55151	97538
1806	55179	97503
1807	55207	97468
1808	55235	97432
1809	55263	97398
1810	55298	97375
1811	55329	97345
1812	55357	97310
1813	55385	97276
1814	55412	97239
1815	55439	97202
1816	55468	97168
1817	55495	97132
1818	55523	97097
1819	55551	97062
1820	55578	97026
1821	55605	96988
1822	55633	96953
1823	55662	96920
1824	55689	96884
1825	55717	96849
1826	55744	96812
1827	55770	96775
1828	55799	96740
1829	55828	96707
1830	55855	96671
1831	55884	96638
1832	55912	96604
1833	55941	96570
1834	55968	96533
1835	55995	96497
1836	56064	96533
1837	56105	96521
1838	56133	96485
1839	56161	96451
1840	56189	96415
1841	56216	96379
1842	56246	96348
1843	56278	96321
1844	56308	96288
1845	56335	96253
1846	56363	96218
1847	56391	96183
1848	56418	96146
1849	56446	96112
1850	56474	96076
1851	56501	96041
1852	56530	96007
1853	56558	95972
1854	56585	95936
1855	56613	95900
1856	56642	95867
1857	56670	95833
1858	56696	95795
1859	56725	95762
1860	56752	95726
1861	56780	95690
1862	56808	95656
1863	56836	95622
1864	56865	95588
1865	56893	95555
1866	56921	95519
1867	56949	95484
1868	56976	95448
1869	57002	95411
1870	57030	95375
1871	57058	95341
1872	57115	95355
1873	57168	95362
1874	57196	95327
1875	57221	95288
1876	57249	95253
1877	57279	95222
1878	57306	95185
1879	57333	95148
1880	57359	95111
1881	57386	95075
1882	57413	95038
1883	57440	95001
1884	57467	94966
1885	57494	94930
1886	57522	94894
1887	57548	94857
1888	57575	94821
1889	57601	94783
1890	57629	94748
1891	57657	94714
1892	57685	94679
1893	57714	94646
1894	57742	94611
1895	57769	94576
1896	57796	94540
1897	57825	94507
1898	57853	94472
1899	57879	94435
1900	57907	94400
1901	57934	94364
1902	57961	94328
1903	57987	94291
1904	58014	94253
1905	58041	94218
1906	58068	94181
1907	58094	94144
1908	58122	94109
1909	58148	94072
1910	58230	94125
1911	58259	94092
1912	58287	94058
1913	58315	94023
1914	58343	93988
1915	58369	93951
1916	58397	93916
1917	58423	93879
1918	58452	93846
1919	58478	93809
1920	58505	93772
1921	58532	93736
1922	58560	93702
1923	58587	93667
1924	58614	93631
1925	58644	93599
1926	58671	93564
1927	58698	93527
1928	58725	93491
1929	58751	93455
1930	58779	93419
1931	58807	93386
1932	58833	93348
1933	58861	93313
1934	58888	93278
1935	58916	93244
1936	58942	93207
1937	58970	93171
1938	58997	93136
1939	59024	93100
1940	59051	93065
1941	59079	93030
1942	59105	92993
1943	59133	92958
1944	59159	92921
1945	59185	92883
1946	59244	92897
1947	59300	92907
1948	59331	92879
1949	59362	92848
1950	59388	92811
1951	59415	92775
1952	59442	92739
1953	59469	92704
1954	59496	92668
1955	59523	92632
1956	59550	92597
1957	59577	92560
1958	59603	92523
1959	59631	92489
1960	59657	92452
1961	59685	92417
1962	59712	92381
1963	59740	92347
1964	59766	92311
1965	59794	92276
1966	59822	92242
1967	59850	92208
1968	59878	92173
1969	59906	92140
1970	59932	92103
1971	59958	92066
1972	59985	92030
1973	60012	91994
1974	60039	91959
1975	60067	91924
1976	60094	91889
1977	60120	91853
1978	60148	91817
1979	60175	91782
1980	60202	91746
1981	60229	91712
1982	60261	91683
1983	60327	91706
1984	60376	91705
1985	60403	91669
1986	60430	91634
1987	60458	91600
1988	60483	91561
1989	60511	91526
1990	60538	91491
1991	60565	91455
1992	60590	91418
1993	60618	91383
1994	60645	91347
1995	60672	91312
1996	60699	91277
1997	60726	91241
1998	60753	91205
1999	60778	91168
2000	60807	91134
2001	60834	91099
2002	60861	91064
2003	60890	91031
2004	60917	90995
2005	60944	90960
2006	60970	90924
2007	60997	90888
2008	61024	90854
2009	61054	90822
2010	61081	90787
2011	61108	90750
2012	61134	90714
2013	61161	90679
2014	61188	90644
2015	61215	90608
2016	61247	90580
2017	61275	90546
2018	61303	90512
2019	61328	90475
2020	61408	90516
2021	61439	90488
2022	61466	90452
2023	61492	90415
2024	61520	90381
2025	61548	90347
2026	61574	90310
2027	61601	90275
2028	61629	90241
2029	61655	90205
2030	61681	90168
2031	61706	90130
2032	61733	90094
2033	61760	90060
2034	61786	90023
2035	61814	89989
2036	61842	89954
2037	61868	89918
2038	61894	89881
2039	61920	89845
2040	61947	89810
2041	61974	89775
2042	62000	89737
2043	62025	89700
2044	62053	89665
2045	62079	89629
2046	62106	89594
2047	62132	89558
2048	62158	89521
2049	62184	89484
2050	62213	89452
2051	62279	89473
2052	62328	89469
2053	62355	89434
2054	62380	89397
2055	62408	89363
2056	62491	89408
2057	62519	89373
2058	62546	89339
2059	62573	89304
2060	62601	89270
2061	62631	89239
2062	62657	89202
2063	62684	89167
2064	62711	89132
2065	62737	89095
2066	62764	89060
2067	62793	89027
2068	62819	88991
2069	62845	88955
2070	62873	88921
2071	62899	88885
2072	62925	88848
2073	62951	88812
2074	62977	88775
2075	63004	88741
2076	63031	88705
2077	63059	88671
2078	63085	88635
2079	63111	88598
2080	63137	88562
2081	63164	88527
2082	63190	88491
2083	63217	88455
2084	63246	88423
2085	63273	88388
2086	63300	88354
2087	63327	88318
2088	63353	88281
2089	63379	88245
2090	63404	88208
2091	63431	88173
2092	63460	88140
2093	63524	88158
2094	63573	88153
2095	63599	88117
2096	63627	88082
2097	63653	88047
2098	63680	88012
2099	63707	87977
2100	63733	87941
2101	63760	87905
2102	63787	87870
2103	63814	87835
2104	63841	87801
2105	63867	87765
2106	63895	87731
2107	63921	87695
2108	63946	87657
2109	63972	87621
2110	63998	87584
2111	64023	87547
2112	64052	87515
2113	64078	87478
2114	64103	87441
2115	64129	87405
2116	64157	87371
2117	64182	87333
2118	64214	87305
2119	64243	87274
2120	64269	87238
2121	64297	87204
2122	64323	87168
2123	64349	87132
2124	64377	87099
2125	64403	87062
2126	64428	87025
2127	64457	86993
2128	64484	86959
2129	64511	86924
2130	64538	86888
2131	64620	86928
2132	64649	86895
2133	64676	86861
2134	64703	86827
2135	64730	86792
2136	64756	86755
2137	64783	86721
2138	64811	86687
2139	64838	86652
2140	64864	86617
2141	64890	86580
2142	64916	86544
2143	64943	86510
2144	64971	86477
2145	64998	86442
2146	65026	86408
2147	65053	86374
2148	65082	86342
2149	65109	86308
2150	65137	86274
2151	65164	86239
2152	65191	86204
2153	65219	86171
2154	65253	86146
2155	65278	86109
2156	65306	86076
2157	65333	86041
2158	65359	86005
2159	65386	85971
2160	65413	85936
2161	65439	85901
2162	65466	85865
2163	65493	85831
2164	65519	85795
2165	65547	85762
2166	65572	85725
2167	65599	85691
2168	65682	85729
2169	65713	85699
2170	65739	85664
2171	65766	85629
2172	65796	85598
2173	65821	85562
2174	65849	85529
2175	65875	85493
2176	65902	85457
2177	65927	85421
2178	65955	85387
2179	65981	85352
2180	66008	85318
2181	66035	85283
2182	66062	85248
2183	66089	85213
2184	66116	85179
2185	66143	85144
2186	66173	85114
2187	66200	85079
2188	66230	85049
2189	66260	85018
2190	66286	84983
2191	66313	84948
2192	66340	84914
2193	66366	84879
2194	66395	84847
2195	66424	84815
2196	66470	84804
2197	66498	84772
2198	66525	84738
2199	66553	84704
2200	66581	84671
2201	66609	84638
2202	66637	84605
2203	66663	84569
2204	66714	84565
2205	66779	84579
2206	66835	84581
2207	66863	84547
2208	66889	84512
2209	66915	84477
2210	66944	84444
2211	66970	84409
2212	66996	84373
2213	67023	84339
2214	67051	84305
2215	67078	84272
2216	67105	84237
2217	67130	84200
2218	67156	84164
2219	67181	84128
2220	67209	84094
2221	67238	84062
2222	67265	84028
2223	67293	83995
2224	67321	83962
2225	67348	83928
2226	67376	83895
2227	67404	83862
2228	67430	83826
2229	67459	83794
2230	67486	83760
2231	67512	83725
2232	67539	83691
2233	67566	83657
2234	67592	83621
2235	67619	83586
2236	67647	83553
2237	67672	83517
2238	67701	83484
2239	67728	83450
2240	67754	83415
2241	67826	83436
2242	67858	83409
2243	67889	83379
2244	67914	83343
2245	67941	83308
2246	67968	83274
2247	67994	83238
2248	68021	83204
2249	68048	83170
2250	68074	83135
2251	68101	83100
2252	68128	83066
2253	68153	83030
2254	68180	82995
2255	68207	82962
2256	68238	82931
2257	68264	82896
2258	68290	82861
2259	68316	82826
2260	68342	82790
2261	68369	82756
2262	68395	82721
2263	68422	82686
2264	68450	82653
2265	68476	82618
2266	68502	82583
2267	68528	82548
2268	68556	82515
2269	68584	82482
2270	68612	82449
2271	68638	82414
2272	68664	82379
2273	68691	82345
2274	68719	82312
2275	68744	82276
2276	68771	82241
2277	68797	82206
2278	68824	82172
2279	68907	82204
2280	68937	82174
2281	68963	82139
2282	68989	82104
2283	69017	82072
2284	69043	82036
2285	69069	82001
2286	69096	81967
2287	69122	81931
2288	69147	81895
2289	69172	81859
2290	69201	81827
2291	69234	81800
2292	69261	81766
2293	69288	81732
2294	69315	81698
2295	69342	81664
2296	69370	81631
2297	69396	81596
2298	69424	81563
2299	69452	81531
2300	69478	81495
2301	69504	81461
2302	69532	81428
2303	69559	81393
2304	69587	81361
2305	69617	81330
2306	69644	81297
2307	69671	81262
2308	69698	81229
2309	69725	81196
2310	69751	81160
2311	69778	81126
2312	69805	81092
2313	69834	81060
2314	69861	81027
2315	69888	80993
2316	69941	80990
2317	70007	81000
2318	70034	80966
2319	70059	80930
2320	70085	80896
2321	70113	80862
2322	70140	80829
2323	70166	80794
2324	70194	80761
2325	70225	80731
2326	70251	80697
2327	70280	80665
2328	70305	80629
2329	70331	80594
2330	70358	80560
2331	70388	80530
2332	70414	80495
2333	70442	80462
2334	70470	80429
2335	70496	80395
2336	70522	80360
2337	70549	80326
2338	70577	80293
2339	70605	80260
2340	70633	80228
2341	70660	80194
2342	70687	80161
2343	70715	80128
2344	70742	80094
2345	70769	80061
2346	70797	80027
2347	70823	79993
2348	70849	79958
2349	70876	79924
2350	70903	79890
2351	70930	79857
2352	70957	79823
2353	71029	79840
2354	71080	79832
2355	71106	79798
2356	71133	79764
2357	71160	79730
2358	71186	79696
2359	71221	79671
2360	71247	79637
2361	71274	79603
2362	71300	79568
2363	71327	79534
2364	71355	79501
2365	71382	79467
2366	71410	79435
2367	71438	79402
2368	71466	79370
2369	71493	79337
2370	71520	79303
2371	71548	79270
2372	71576	79238
2373	71604	79205
2374	71632	79173
2375	71659	79138
2376	71685	79104
2377	71712	79070
2378	71738	79035
2379	71764	79001
2380	71791	78967
2381	71819	78935
2382	71846	78901
2383	71872	78867
2384	71898	78831
2385	71923	78796
2386	71951	78763
2387	71977	78728
2388	72004	78695
2389	72030	78661
2390	72056	78626
2391	72147	78662
2392	72178	78632
2393	72249	78647
2394	72288	78627
2395	72314	78592
2396	72341	78558
2397	72367	78524
2398	72395	78491
2399	72422	78457
2400	72448	78423
2401	72474	78388
2402	72501	78354
2403	72528	78320
2404	72554	78286
2405	72580	78252
2406	72607	78218
2407	72633	78183
2408	72660	78149
2409	72687	78116
2410	72713	78081
2411	72739	78047
2412	72766	78013
2413	72794	77981
2414	72820	77946
2415	72846	77911
2416	72873	77878
2417	72899	77843
2418	72926	77810
2419	72954	77777
2420	72982	77745
2421	73008	77711
2422	73034	77676
2423	73060	77641
2424	73087	77608
2425	73114	77574
2426	73166	77568
2427	73235	77579
2428	73262	77545
2429	73287	77510
2430	73315	77477
2431	73342	77443
2432	73371	77412
2433	73397	77378
2434	73424	77344
2435	73452	77312
2436	73479	77279
2437	73506	77245
2438	73533	77211
2439	73561	77179
2440	73587	77145
2441	73615	77112
2442	73642	77078
2443	73669	77045
2444	73695	77011
2445	73723	76978
2446	73750	76945
2447	73777	76912
2448	73804	76878
2449	73832	76846
2450	73859	76812
2451	73886	76778
2452	73912	76744
2453	73938	76710
2454	73963	76675
2455	73991	76642
2456	74033	76625
2457	74061	76592
2458	74087	76558
2459	74114	76525
2460	74141	76491
2461	74167	76457
2462	74199	76428
2463	74518	76696
2464	74570	76688
2465	74600	76657
2466	74625	76622
2467	74652	76588
2468	74679	76554
2469	74706	76520
2470	74733	76487
2471	74760	76453
2472	74787	76420
2473	74815	76387
2474	74842	76354
2475	74867	76319
2476	74894	76285
2477	74924	76254
2478	74950	76220
2479	74978	76187
2480	75005	76154
2481	75034	76122
2482	75060	76088
2483	75088	76055
2484	75115	76021
2485	75140	75986
2486	75167	75953
2487	75202	75927
2488	75233	75898
2489	75264	75869
2490	75294	75838
2491	75323	75807
2492	75351	75775
2493	75378	75741
2494	75407	75709
2495	75437	75678
2496	75462	75644
2497	75492	75613
2498	75521	75582
2499	75620	75620
2500	75655	75595
2501	75692	75571
2502	75719	75538
2503	75746	75504
2504	75773	75471
2505	75800	75437
2506	75826	75403
2507	75854	75370
2508	75884	75339
2509	75951	75346
2510	75980	75314
2511	76009	75283
2512	76037	75250
2513	76064	75217
2514	76093	75186
2515	76122	75154
2516	76148	75119
2517	76177	75088
2518	76210	75061
2519	76237	75027
2520	76264	74993
2521	76291	74960
2522	76318	74926
2523	76346	74894
2524	76372	74859
2525	76400	74827
2526	76427	74794
2527	76452	74759
2528	76479	74725
2529	76508	74694
2530	76535	74660
2531	76563	74627
2532	76592	74596
2533	76617	74561
2534	76702	74584
2535	76735	74556
2536	76769	74530
2537	76797	74498
2538	76826	74466
2539	76858	74437
2540	76905	74423
2541	76947	74405
2542	76983	74380
2543	77010	74346
2544	77037	74312
2545	77063	74278
2546	77091	74246
2547	77119	74214
2548	77149	74183
2549	77174	74148
2550	77204	74117
2551	77231	74083
2552	77259	74051
2553	77285	74017
2554	77312	73983
2555	77341	73952
2556	77371	73922
2557	77401	73891
2558	77427	73856
2559	77454	73823
2560	77479	73788
2561	77509	73758
2562	77537	73726
2563	77566	73694
2564	77595	73663
2565	77622	73629
2566	77651	73597
2567	77677	73563
2568	77733	73557
2569	77804	73566
2570	77835	73536
2571	77861	73502
2572	77888	73469
2573	77916	73436
2574	77943	73403
2575	77970	73369
2576	77997	73336
2577	78024	73302
2578	78051	73270
2579	78078	73236
2580	78104	73202
2581	78131	73169
2582	78159	73136
2583	78186	73102
2584	78214	73071
2585	78244	73040
2586	78271	73006
2587	78297	72972
2588	78323	72938
2589	78349	72904
2590	78376	72871
2591	78404	72838
2592	78431	72805
2593	78459	72773
2594	78485	72738
2595	78512	72705
2596	78537	72670
2597	78565	72638
2598	78592	72605
2599	78618	72571
2600	78644	72537
2601	78670	72502
2602	78698	72470
2603	78724	72436
2604	78751	72402
2605	78778	72369
2606	78864	72391
2607	78895	72361
2608	78921	72327
2609	78947	72293
2610	78975	72260
2611	79003	72228
2612	79032	72196
2613	79057	72162
2614	79086	72130
2615	79114	72098
2616	79141	72065
2617	79168	72032
2618	79199	72002
2619	79227	71970
2620	79259	71941
2621	79286	71908
2622	79313	71875
2623	79341	71842
2624	79368	71810
2625	79395	71776
2626	79421	71742
2627	79449	71710
2628	79477	71677
2629	79502	71643
2630	79530	71610
2631	79560	71579
2632	79591	71550
2633	79619	71518
2634	79645	71484
2635	79671	71450
2636	79699	71418
2637	79727	71386
2638	79755	71353
2639	79781	71320
2640	79813	71290
2641	79844	71261
2642	79928	71279
2643	79971	71260
2644	80000	71229
2645	80029	71197
2646	80059	71167
2647	80091	71138
2648	80123	71109
2649	80151	71077
2650	80178	71044
2651	80208	71014
2652	80239	70984
2653	80266	70951
2654	80293	70918
2655	80324	70888
2656	80353	70857
2657	80380	70824
2658	80407	70791
2659	80438	70761
2660	80468	70731
2661	80497	70699
2662	80523	70665
2663	80553	70635
2664	80584	70605
2665	80613	70574
2666	80646	70546
2667	80674	70515
2668	80702	70482
2669	80727	70447
2670	80755	70415
2671	80783	70383
2672	80812	70351
2673	80838	70318
2674	80865	70284
2675	80890	70250
2676	80915	70215
2677	80944	70184
2678	81030	70201
2679	81061	70172
2680	81089	70140
2681	81119	70110
2682	81148	70078
2683	81182	70051
2684	81213	70021
2685	81242	69990
2686	81268	69956
2687	81296	69924
2688	81325	69893
2689	81351	69859
2690	81377	69825
2691	81403	69791
2692	81435	69762
2693	81462	69729
2694	81489	69696
2695	81521	69667
2696	81547	69634
2697	81575	69602
2698	81601	69568
2699	81629	69536
2700	81655	69502
2701	81685	69471
2702	81713	69439
2703	81744	69409
2704	81775	69380
2705	81808	69352
2706	81842	69325
2707	81870	69293
2708	81894	69258
2709	81922	69225
2710	81950	69193
2711	81976	69160
2712	82007	69130
2713	82035	69098
2714	82135	69126
2715	82166	69096
2716	82193	69064
2717	82219	69030
2718	82245	68996
2719	82273	68964
2720	82300	68931
2721	82327	68898
2722	82353	68864
2723	82380	68832
2724	82423	68812
2725	82456	68784
2726	82483	68751
2727	82517	68724
2728	82545	68692
2729	82573	68659
2730	82603	68629
2731	82633	68599
2732	82662	68567
2733	82688	68534
2734	82714	68500
2735	82740	68466
2736	82767	68433
2737	82798	68403
2738	82824	68370
2739	82852	68338
2740	82878	68304
2741	82905	68271
2742	82932	68238
2743	82959	68205
2744	82985	68172
2745	83011	68138
2746	83039	68106
2747	83074	68079
2748	83099	68045
2749	83127	68013
2750	83215	68030
2751	83253	68006
2752	83288	67980
2753	83322	67953
2754	83351	67921
2755	83381	67890
2756	83411	67860
2757	83442	67831
2758	83473	67801
2759	83505	67772
2760	83534	67741
2761	83564	67711
2762	83592	67678
2763	83620	67646
2764	83649	67615
2765	83676	67582
2766	83702	67548
2767	83727	67514
2768	83755	67482
2769	83787	67453
2770	83815	67421
2771	83840	67387
2772	83867	67353
2773	83917	67339
2774	83948	67310
2775	83975	67277
2776	84004	67245
2777	84029	67211
2778	84056	67178
2779	84082	67145
2780	84111	67114
2781	84138	67081
2782	84176	67056
2783	84204	67024
2784	84300	67047
2785	84332	67018
2786	84361	66986
2787	84388	66953
2788	84415	66920
2789	84441	66887
2790	84468	66854
2791	84494	66820
2792	84521	66788
2793	84548	66755
2794	84579	66725
2795	84606	66693
2796	84634	66660
2797	84662	66628
2798	84694	66599
2799	84725	66570
2800	84754	66538
2801	84783	66507
2802	84819	66481
2803	84847	66449
2804	84875	66417
2805	84903	66385
2806	84929	66352
2807	84957	66320
2808	84984	66287
2809	85013	66256
2810	85040	66223
2811	85068	66191
2812	85094	66157
2813	85121	66124
2814	85146	66090
2815	85177	66060
2816	85203	66027
2817	85232	65996
2818	85258	65962
2819	85285	65929
2820	85343	65921
2821	85424	65930
2822	85454	65899
2823	85483	65868
2824	85511	65836
2825	85539	65804
2826	85569	65773
2827	85600	65744
2828	85632	65714
2829	85659	65682
2830	85686	65649
2831	85715	65618
2832	85743	65586
2833	85770	65553
2834	85797	65520
2835	85824	65488
2836	85852	65456
2837	85878	65422
2838	85904	65389
2839	85932	65357
2840	85967	65330
2841	85997	65300
2842	86027	65269
2843	86053	65236
2844	86079	65202
2845	86107	65170
2846	86133	65137
2847	86161	65105
2848	86191	65075
2849	86218	65041
2850	86246	65010
2851	86272	64976
2852	86300	64944
2853	86326	64911
2854	86354	64879
2855	86382	64847
2856	86486	64872
2857	86518	64843
2858	86547	64812
2859	86575	64779
2860	86602	64747
2861	86629	64714
2862	86658	64683
2863	86687	64652
2864	86718	64623
2865	86751	64594
2866	86788	64569
2867	86819	64539
2868	86852	64511
2869	86881	64479
2870	86911	64449
2871	86939	64417
2872	86965	64384
2873	86993	64352
2874	87021	64320
2875	87048	64287
2876	87076	64255
2877	87104	64223
2878	87131	64191
2879	87160	64159
2880	87188	64127
2881	87216	64095
2882	87244	64064
2883	87270	64030
2884	87297	63998
2885	87323	63964
2886	87351	63932
2887	87377	63899
2888	87403	63866
2889	87431	63833
2890	87456	63799
2891	87483	63767
2892	87584	63788
2893	87616	63759
2894	87647	63729
2895	87676	63698
2896	87704	63667
2897	87733	63635
2898	87761	63603
2899	87792	63574
2900	87820	63542
2901	87848	63510
2902	87876	63478
2903	87905	63446
2904	87931	63413
2905	87958	63381
2906	87987	63349
2907	88012	63315
2908	88040	63283
2909	88065	63250
2910	88093	63217
2911	88120	63185
2912	88152	63156
2913	88180	63124
2914	88207	63091
2915	88235	63059
2916	88261	63026
2917	88289	62995
2918	88316	62962
2919	88344	62930
2920	88370	62897
2921	88397	62864
2922	88424	62831
2923	88450	62798
2924	88480	62768
2925	88511	62738
2926	88541	62708
2927	88570	62677
2928	88665	62692
2929	88700	62665
2930	88734	62638
2931	88764	62607
2932	88792	62575
2933	88820	62543
2934	88848	62511
2935	88873	62478
2936	88901	62446
2937	88928	62413
2938	88955	62380
2939	88982	62348
2940	89009	62315
2941	89038	62284
2942	89065	62252
2943	89094	62221
2944	89125	62191
2945	89156	62161
2946	89186	62130
2947	89218	62101
2948	89249	62072
2949	89280	62042
2950	89313	62013
2951	89346	61985
2952	89380	61957
2953	89414	61930
2954	89448	61902
2955	89482	61874
2956	89517	61847
2957	89548	61817
2958	89579	61788
2959	89606	61755
2960	89634	61724
2961	89663	61692
2962	89766	61712
2963	89801	61685
2964	89837	61658
2965	89877	61635
2966	89915	61610
2967	89947	61581
2968	89979	61552
2969	90011	61523
2970	90043	61493
2971	90073	61463
2972	90106	61434
2973	90135	61403
2974	90166	61373
2975	90193	61341
2976	90220	61308
2977	90251	61279
2978	90281	61248
2979	90313	61219
2980	90346	61190
2981	90374	61158
2982	90403	61127
2983	90430	61095
2984	90461	61065
2985	90488	61032
2986	90516	61000
2987	90543	60968
2988	90570	60935
2989	90597	60903
2990	90625	60871
2991	90652	60838
2992	90681	60807
2993	90712	60777
2994	90745	60749
2995	91094	60932
2996	91131	60906
2997	91163	60876
2998	91191	60844
2999	91236	60824
3000	91277	60801
3001	91307	60770
3002	91344	60744
3003	91372	60712
3004	91401	60680
3005	91429	60648
3006	91457	60616
3007	91483	60583
3008	91512	60552
3009	91556	60530
3010	91589	60501
3011	91621	60472
3012	91655	60444
3013	91695	60420
3014	91727	60391
3015	91758	60361
3016	91794	60334
3017	91831	60308
3018	91857	60275
3019	91885	60243
3020	91913	60210
3021	91939	60177
3022	91967	60145
3023	91996	60114
3024	92029	60085
3025	92058	60054
3026	92088	60023
3027	92192	60040
3028	92230	60015
3029	92259	59984
3030	92292	59955
3031	92321	59923
3032	92354	59895
3033	92386	59865
3034	92417	59835
3035	92447	59804
3036	92478	59774
3037	92507	59743
3038	92538	59712
3039	92567	59681
3040	92599	59652
3041	92632	59623
3042	92665	59594
3043	92694	59563
3044	92722	59531
3045	92751	59499
3046	92785	59471
3047	92816	59441
3048	92847	59411
3049	92877	59380
3050	92904	59348
3051	92933	59316
3052	92963	59285
3053	92992	59254
3054	93020	59222
3055	93046	59189
3056	93074	59157
3057	93100	59124
3058	93131	59093
3059	93160	59062
3060	93187	59030
3061	93298	59050
3062	93339	59026
3063	93372	58998
3064	93406	58969
3065	93438	58940
3066	93469	58909
3067	93500	58879
3068	93532	58850
3069	93563	58819
3070	93596	58790
3071	93627	58760
3072	93657	58730
3073	93689	58700
3074	93722	58671
3075	93753	58641
3076	93787	58613
3077	93820	58584
3078	93853	58555
3079	93885	58526
3080	93923	58500
3081	93955	58470
3082	93991	58443
3083	94022	58413
3084	94052	58382
3085	94082	58351
3086	94113	58321
3087	94148	58294
3088	94179	58263
3089	94208	58232
3090	94239	58202
3091	94269	58171
3092	94299	58140
3093	94408	58158
3094	94442	58129
3095	94469	58097
3096	94498	58066
3097	94531	58036
3098	94560	58005
3099	94590	57974
3100	94619	57943
3101	94651	57914
3102	94681	57882
3103	94711	57852
3104	94744	57823
3105	94774	57792
3106	94803	57761
3107	94833	57730
3108	94865	57700
3109	94895	57669
3110	94924	57637
3111	94951	57605
3112	94980	57574
3113	95010	57543
3114	95036	57510
3115	95062	57476
3116	95091	57445
3117	95119	57413
3118	95148	57382
3119	95175	57349
3120	95203	57317
3121	95229	57284
3122	95256	57251
3123	95283	57218
3124	95309	57185
3125	95336	57153
3126	95363	57120
3127	95391	57088
3128	95447	57073
3129	95537	57078
3130	95570	57049
3131	95599	57018
3132	95626	56985
3133	95657	56954
3134	95686	56923
3135	95713	56890
3136	95742	56859
3137	95767	56826
3138	95795	56793
3139	95822	56761
3140	95849	56728
3141	95875	56695
3142	95903	56663
3143	95929	56630
3144	95956	56597
3145	95981	56563
3146	96010	56532
3147	96038	56500
3148	96066	56468
3149	96094	56436
3150	96120	56403
3151	96150	56372
3152	96176	56339
3153	96204	56307
3154	96230	56274
3155	96259	56243
3156	96292	56214
3157	96322	56182
3158	96347	56149
3159	96375	56117
3160	96403	56085
3161	96434	56055
3162	96465	56025
3163	96495	55994
3164	96583	55996
3165	96637	55980
3166	96667	55949
3167	96698	55919
3168	96723	55885
3169	96752	55853
3170	96781	55822
3171	96808	55790
3172	96835	55757
3173	96860	55723
3174	96886	55690
3175	96916	55660
3176	96947	55629
3177	96973	55596
3178	97001	55564
3179	97028	55532
3180	97056	55500
3181	97082	55467
3182	97108	55433
3183	97134	55400
3184	97162	55368
3185	97190	55336
3186	97217	55304
3187	97243	55271
3188	97270	55239
3189	97296	55206
3190	97323	55173
3191	97349	55140
3192	97377	55108
3193	97402	55074
3194	97429	55042
3195	97459	55011
3196	97487	54979
3197	97515	54947
3198	97541	54914
3199	97569	54883
3200	97596	54850
3201	97674	54846
3202	97739	54835
3203	97768	54803
3204	97795	54771
3205	97825	54740
3206	97852	54708
3207	97880	54676
3208	97907	54643
3209	97934	54611
3210	97966	54581
3211	97993	54549
3212	98020	54516
3213	98053	54487
3214	98085	54457
