iter	Passed	Remaining
1605	35754	75561
1606	35776	75537
1607	35797	75513
1608	35818	75488
1609	35840	75464
1610	35861	75440
1611	35883	75416
1612	35952	75492
1613	35973	75469
1614	35994	75443
1615	36015	75418
1616	36036	75394
1617	36058	75370
1618	36079	75345
1619	36100	75321
1620	36121	75296
1621	36142	75271
1622	36163	75246
1623	36184	75221
1624	36206	75198
1625	36228	75174
1626	36251	75153
1627	36271	75127
1628	36292	75102
1629	36314	75079
1630	36335	75054
1631	36356	75029
1632	36376	75003
1633	36397	74977
1634	36418	74953
1635	36461	74972
1636	36483	74950
1637	36506	74929
1638	36527	74904
1639	36548	74879
1640	36569	74855
1641	36590	74830
1642	36612	74806
1643	36632	74780
1644	36653	74754
1645	36674	74729
1646	36694	74704
1647	36715	74678
1648	36736	74653
1649	36758	74631
1650	36779	74605
1651	36801	74582
1652	36821	74556
1653	36842	74530
1654	36862	74505
1655	36883	74480
1656	36905	74456
1657	36927	74433
1658	36999	74512
1659	37023	74493
1660	37045	74469
1661	37066	74444
